Date,Open,High,Low,Close,Adj Close,Volume
2010-11-05,111.9000015258789,112.30000305175781,111.68000030517578,112.16000366210938,87.05109405517578,48300
2010-11-08,111.87999725341797,112.08000183105469,111.5,112.0199966430664,86.94244384765625,43400
2010-11-09,112.18000030517578,112.30000305175781,110.80000305175781,111.13999938964844,86.2594223022461,35700
2010-11-10,111.16000366210938,111.5999984741211,110.31999969482422,111.55999755859375,86.5854263305664,28200
2010-11-11,110.68000030517578,111.27999877929688,110.41999816894531,111.19999694824219,86.30601501464844,24000
2010-11-12,110.4000015258789,110.86000061035156,109.37999725341797,109.81999969482422,85.23494720458984,39450
2010-11-15,110.30000305175781,110.5199966430664,109.63999938964844,109.72000122070312,85.15736389160156,202750
2010-11-16,109.0199966430664,109.0199966430664,107.4800033569336,107.95999908447266,83.79133605957031,32850
2010-11-17,108.05999755859375,108.45999908447266,107.77999877929688,108.04000091552734,83.85343170166016,42450
2010-11-18,109.08000183105469,109.91999816894531,109.08000183105469,109.63999938964844,85.0952377319336,26100
2010-11-19,109.5,109.94000244140625,109.04000091552734,109.9000015258789,85.29704284667969,20250
2010-11-22,109.41999816894531,109.80000305175781,108.58000183105469,109.80000305175781,85.21941375732422,25350
2010-11-23,108.55999755859375,108.63999938964844,107.91999816894531,108.26000213623047,84.02415466308594,142400
2010-11-24,108.94000244140625,109.77999877929688,108.94000244140625,109.66000366210938,85.11077880859375,30100
2010-11-26,108.95999908447266,109.4000015258789,108.81999969482422,109.04000091552734,84.62957763671875,32650
2010-11-29,108.36000061035156,109.16000366210938,107.66000366210938,108.94000244140625,84.55194854736328,46000
2010-11-30,107.95999908447266,108.86000061035156,107.81999969482422,108.18000030517578,83.96211242675781,91950
2010-12-01,109.91999816894531,110.73999786376953,109.87999725341797,110.62000274658203,85.8558578491211,33350
2010-12-02,110.73999786376953,112.0999984741211,110.73999786376953,112.05999755859375,86.97350311279297,60650
2010-12-03,111.66000366210938,112.45999908447266,111.63999938964844,112.33999633789062,87.19080352783203,184100
2010-12-06,112.16000366210938,112.41999816894531,112.0,112.19999694824219,87.08212280273438,64150
2010-12-07,113.33999633789062,113.37999725341797,112.19999694824219,112.23999786376953,87.11318969726562,109000
2010-12-08,112.4000015258789,112.73999786376953,111.95999908447266,112.69999694824219,87.47022247314453,69050
2010-12-09,113.33999633789062,113.33999633789062,112.66000366210938,113.12000274658203,87.79618835449219,54850
2010-12-10,113.4800033569336,113.87999725341797,113.22000122070312,113.80000305175781,88.3239517211914,73950
2010-12-13,114.31999969482422,114.44000244140625,113.81999969482422,113.86000061035156,88.37051391601562,77050
2010-12-14,114.12000274658203,114.36000061035156,113.66000366210938,113.91999816894531,88.41706848144531,59650
2010-12-15,113.73999786376953,114.19999694824219,113.23999786376953,113.41999816894531,88.02902221679688,43600
2010-12-16,113.55999755859375,114.16000366210938,113.12000274658203,114.08000183105469,88.54125213623047,60600
2010-12-17,114.0,114.33999633789062,113.81999969482422,114.23999786376953,88.66545867919922,59150
2010-12-20,114.58000183105469,114.73999786376953,113.95999908447266,114.4800033569336,88.85174560546875,72600
2010-12-21,114.86000061035156,115.30000305175781,114.77999877929688,115.18000030517578,89.39503479003906,76200
2010-12-22,115.33999633789062,115.5999984741211,115.23999786376953,115.5999984741211,89.72099304199219,108250
2010-12-23,115.44000244140625,115.5199966430664,115.16000366210938,115.41999816894531,89.58126068115234,57400
2010-12-27,114.45999908447266,115.0199966430664,114.4000015258789,114.9800033569336,89.64833068847656,71800
2010-12-28,115.22000122070312,115.22000122070312,114.80000305175781,115.0999984741211,89.74190521240234,56650
2010-12-29,115.31999969482422,115.44000244140625,115.19999694824219,115.19999694824219,89.81986999511719,53600
2010-12-30,115.12000274658203,115.26000213623047,114.87999725341797,115.0199966430664,89.67951202392578,78900
2010-12-31,114.86000061035156,115.13999938964844,114.68000030517578,115.13999938964844,89.7730712890625,145750
2011-01-03,115.94000244140625,116.66000366210938,115.9000015258789,116.22000122070312,90.61514282226562,119200
2011-01-04,116.55999755859375,116.55999755859375,115.5,116.12000274658203,90.53717041015625,108350
2011-01-05,115.86000061035156,116.80000305175781,115.72000122070312,116.73999786376953,91.02058410644531,717750
2011-01-06,116.83999633789062,116.91999816894531,116.22000122070312,116.54000091552734,90.86463928222656,72450
2011-01-07,116.69999694824219,116.86000061035156,115.4800033569336,116.30000305175781,90.67753601074219,82250
2011-01-10,115.87999725341797,116.27999877929688,115.4800033569336,116.19999694824219,90.59955596923828,124500
2011-01-11,116.66000366210938,116.83999633789062,116.12000274658203,116.58000183105469,90.89584350585938,131700
2011-01-12,117.31999969482422,117.72000122070312,117.0999984741211,117.62000274658203,91.70672607421875,107350
2011-01-13,117.68000030517578,117.73999786376953,117.16000366210938,117.45999908447266,91.58199310302734,96050
2011-01-14,117.30000305175781,118.33999633789062,117.26000213623047,118.30000305175781,92.23690795898438,193400
2011-01-18,118.26000213623047,118.58000183105469,118.04000091552734,118.5,92.39282989501953,194900
2011-01-19,118.44000244140625,118.5,117.0199966430664,117.31999969482422,91.4728012084961,111950
2011-01-20,117.08000183105469,117.37999725341797,116.31999969482422,117.18000030517578,91.3636474609375,103450
2011-01-21,117.9000015258789,118.13999938964844,117.31999969482422,117.44000244140625,91.56639099121094,117950
2011-01-24,117.4000015258789,118.19999694824219,117.37999725341797,118.16000366210938,92.12776947021484,455900
2011-01-25,117.80000305175781,118.19999694824219,117.19999694824219,118.12000274658203,92.09658813476562,226550
2011-01-26,118.44000244140625,118.94000244140625,118.23999786376953,118.73999786376953,92.5799560546875,109250
2011-01-27,118.68000030517578,119.0999984741211,118.4800033569336,118.9000015258789,92.70470428466797,297250
2011-01-28,119.08000183105469,119.22000122070312,116.68000030517578,116.80000305175781,91.0673828125,891400
2011-01-31,117.22000122070312,117.80000305175781,116.94000244140625,117.69999694824219,91.76910400390625,140550
2011-02-01,118.4800033569336,119.77999877929688,118.37999725341797,119.54000091552734,93.20368194580078,147400
2011-02-02,119.23999786376953,119.66000366210938,119.23999786376953,119.33999633789062,93.04778289794922,91000
2011-02-03,119.19999694824219,119.80000305175781,118.5,119.63999938964844,93.28167724609375,72250
2011-02-04,119.69999694824219,120.0199966430664,119.13999938964844,119.95999908447266,93.53119659423828,97050
2011-02-07,120.30000305175781,121.12000274658203,120.26000213623047,120.72000122070312,94.12374114990234,118050
2011-02-08,120.87999725341797,121.30000305175781,120.5999984741211,121.27999877929688,94.56037139892578,153500
2011-02-09,120.9800033569336,121.27999877929688,120.45999908447266,120.9800033569336,94.32643127441406,139650
2011-02-10,120.4000015258789,121.16000366210938,120.16000366210938,121.0199966430664,94.35763549804688,125200
2011-02-11,120.5999984741211,121.91999816894531,120.55999755859375,121.77999877929688,94.9502182006836,149200
2011-02-14,121.72000122070312,122.13999938964844,121.58000183105469,122.08000183105469,95.18412780761719,92200
2011-02-15,121.72000122070312,121.86000061035156,121.37999725341797,121.63999938964844,94.84104919433594,82150
2011-02-16,122.0999984741211,122.5999984741211,121.9800033569336,122.41999816894531,95.44918823242188,94300
2011-02-17,122.05999755859375,122.95999908447266,121.95999908447266,122.87999725341797,95.80785369873047,158250
2011-02-18,122.95999908447266,123.22000122070312,122.68000030517578,123.08000183105469,95.96379852294922,120800
2011-02-22,121.68000030517578,122.37999725341797,120.23999786376953,120.55999755859375,93.9990005493164,288400
2011-02-23,120.5,120.76000213623047,119.0999984741211,119.87999725341797,93.46883392333984,276000
2011-02-24,119.66000366210938,120.16000366210938,118.66000366210938,119.76000213623047,93.37523651123047,241300
2011-02-25,120.33999633789062,121.12000274658203,120.19999694824219,121.05999755859375,94.38883209228516,106350
2011-02-28,121.54000091552734,121.94000244140625,121.16000366210938,121.77999877929688,94.9502182006836,208350
2011-03-01,122.27999877929688,122.30000305175781,119.69999694824219,119.69999694824219,93.3284683227539,235350
2011-03-02,119.62000274658203,120.55999755859375,119.5,120.04000091552734,93.59354400634766,176350
2011-03-03,121.08000183105469,122.23999786376953,121.08000183105469,122.0999984741211,95.19970703125,136450
2011-03-04,122.05999755859375,122.05999755859375,120.4000015258789,121.19999694824219,94.49797821044922,168250
2011-03-07,121.5999984741211,121.73999786376953,119.5999984741211,120.13999938964844,93.67152404785156,155200
2011-03-08,120.41999816894531,121.62000274658203,119.95999908447266,121.26000213623047,94.54478454589844,106350
2011-03-09,121.05999755859375,121.37999725341797,120.5,121.12000274658203,94.43560791015625,116450
2011-03-10,119.87999725341797,119.87999725341797,118.76000213623047,118.9000015258789,92.70470428466797,267850
2011-03-11,118.4000015258789,120.13999938964844,118.4000015258789,119.69999694824219,93.3284683227539,134350
2011-03-14,118.95999908447266,119.26000213623047,118.05999755859375,119.0,92.7826919555664,146100
2011-03-15,115.81999969482422,118.23999786376953,115.62000274658203,117.68000030517578,91.75348663330078,346800
2011-03-16,117.26000213623047,117.55999755859375,114.63999938964844,115.44000244140625,90.0069808959961,339900
2011-03-17,117.13999938964844,117.4000015258789,116.23999786376953,116.87999725341797,91.1297378540039,176200
2011-03-18,118.4000015258789,118.4000015258789,117.13999938964844,117.37999725341797,91.51960754394531,127700
2011-03-21,118.83999633789062,119.37999725341797,118.68000030517578,119.16000366210938,92.90745544433594,136100
2011-03-22,119.18000030517578,119.30000305175781,118.69999694824219,118.73999786376953,92.5799560546875,137800
2011-03-23,118.5199966430664,119.41999816894531,117.94000244140625,119.12000274658203,92.876220703125,204150
2011-03-24,119.81999969482422,120.37999725341797,119.19999694824219,120.23999786376953,93.74948120117188,110800
2011-03-25,120.0199966430664,120.58000183105469,119.77999877929688,120.05999755859375,94.02828979492188,134300
2011-03-28,120.37999725341797,120.63999938964844,119.76000213623047,119.80000305175781,93.82466888427734,166150
2011-03-29,119.69999694824219,120.62000274658203,119.30000305175781,120.58000183105469,94.43556213378906,110950
2011-03-30,121.23999786376953,121.73999786376953,121.12000274658203,121.4000015258789,95.07776641845703,105550
2011-03-31,121.30000305175781,121.55999755859375,121.0999984741211,121.23999786376953,94.95245361328125,127500
2011-04-01,122.12000274658203,122.33999633789062,121.5,121.80000305175781,95.39104461669922,70400
2011-04-04,122.0999984741211,122.26000213623047,121.5199966430664,121.86000061035156,95.43802642822266,78800
2011-04-05,121.55999755859375,122.31999969482422,121.55999755859375,121.86000061035156,95.43802642822266,204950
2011-04-06,122.4800033569336,122.5,121.77999877929688,122.22000122070312,95.71996307373047,142900
2011-04-07,122.05999755859375,122.5,121.36000061035156,122.0,95.54766845703125,107150
2011-04-08,122.5,122.5199966430664,121.0199966430664,121.54000091552734,95.1874008178711,86850
2011-04-11,121.68000030517578,122.0199966430664,120.91999816894531,121.12000274658203,94.85846710205078,139650
2011-04-12,120.5,120.5999984741211,119.80000305175781,120.23999786376953,94.16925048828125,104800
2011-04-13,120.83999633789062,120.9000015258789,119.80000305175781,120.27999877929688,94.20062255859375,185100
2011-04-14,119.58000183105469,120.5,119.16000366210938,120.30000305175781,94.2162857055664,78450
2011-04-15,120.5,121.04000091552734,120.22000122070312,120.72000122070312,94.54521942138672,79700
2011-04-18,119.30000305175781,119.5999984741211,118.44000244140625,119.4000015258789,93.51141357421875,151650
2011-04-19,119.62000274658203,120.13999938964844,119.31999969482422,120.13999938964844,94.09095764160156,78900
2011-04-20,121.58000183105469,121.9800033569336,121.4800033569336,121.76000213623047,95.3597183227539,173250
2011-04-21,122.37999725341797,122.37999725341797,121.94000244140625,122.30000305175781,95.7826156616211,197850
2011-04-25,122.31999969482422,122.4000015258789,121.81999969482422,122.18000030517578,95.68864440917969,99000
2011-04-26,122.62000274658203,123.5,122.5199966430664,123.23999786376953,96.51881408691406,85050
2011-04-27,123.55999755859375,124.23999786376953,123.0,124.04000091552734,97.1453628540039,72850
2011-04-28,123.9000015258789,124.5999984741211,123.86000061035156,124.44000244140625,97.45863342285156,66050
2011-04-29,124.5,124.87999725341797,124.41999816894531,124.80000305175781,97.74056243896484,99000
2011-05-02,125.44000244140625,125.44000244140625,124.31999969482422,124.5199966430664,97.52127838134766,131000
2011-05-03,124.36000061035156,124.5199966430664,123.5,124.12000274658203,97.20801544189453,66500
2011-05-04,124.0999984741211,124.0999984741211,122.77999877929688,123.27999877929688,96.5501480102539,107000
2011-05-05,122.62000274658203,123.36000061035156,121.63999938964844,122.19999694824219,95.70429992675781,98950
2011-05-06,123.4800033569336,124.0,122.27999877929688,122.77999877929688,96.15853881835938,138550
2011-05-09,122.80000305175781,123.58000183105469,122.58000183105469,123.27999877929688,96.5501480102539,66000
2011-05-10,123.66000366210938,124.4800033569336,123.5199966430664,124.30000305175781,97.34899139404297,175550
2011-05-11,124.12000274658203,124.12000274658203,122.41999816894531,122.9800033569336,96.31521606445312,174400
2011-05-12,122.68000030517578,123.73999786376953,122.0199966430664,123.63999938964844,96.83209228515625,113500
2011-05-13,123.62000274658203,123.69999694824219,122.19999694824219,122.55999755859375,95.98625183105469,126400
2011-05-16,122.19999694824219,123.0199966430664,121.62000274658203,121.80000305175781,95.39104461669922,113500
2011-05-17,121.36000061035156,121.86000061035156,120.91999816894531,121.77999877929688,95.3753662109375,142400
2011-05-18,121.9000015258789,122.9800033569336,121.68000030517578,122.91999816894531,96.26818084716797,70550
2011-05-19,123.33999633789062,123.45999908447266,122.63999938964844,123.08000183105469,96.39350128173828,266650
2011-05-20,122.86000061035156,123.0,122.0,122.26000213623047,95.75128936767578,95450
2011-05-23,120.69999694824219,121.16000366210938,120.4000015258789,120.80000305175781,94.60787200927734,136200
2011-05-24,121.16000366210938,121.36000061035156,120.5199966430664,120.69999694824219,94.5295181274414,89650
2011-05-25,120.16000366210938,121.5,120.16000366210938,121.0999984741211,94.84278869628906,62300
2011-05-26,120.77999877929688,121.80000305175781,120.54000091552734,121.58000183105469,95.21874237060547,60450
2011-05-27,121.9800033569336,122.4000015258789,121.86000061035156,122.12000274658203,95.64167785644531,47600
2011-05-31,123.30000305175781,123.36000061035156,122.41999816894531,123.33999633789062,96.59710693359375,172500
2011-06-01,123.04000091552734,123.04000091552734,120.54000091552734,120.5999984741211,94.45123291015625,222000
2011-06-02,120.69999694824219,120.91999816894531,119.81999969482422,120.45999908447266,94.34158325195312,211800
2011-06-03,119.0,120.18000030517578,119.0,119.30000305175781,93.43309783935547,148450
2011-06-06,119.05999755859375,119.18000030517578,117.94000244140625,118.04000091552734,92.44630432128906,113250
2011-06-07,118.5199966430664,118.94000244140625,117.86000061035156,117.87999725341797,92.32100677490234,203700
2011-06-08,117.69999694824219,118.08000183105469,117.26000213623047,117.4000015258789,91.94503784179688,87600
2011-06-09,117.77999877929688,118.77999877929688,117.45999908447266,118.30000305175781,92.64989471435547,43350
2011-06-10,117.83999633789062,117.86000061035156,116.4000015258789,116.63999938964844,91.34983825683594,106750
2011-06-13,116.9000015258789,117.22000122070312,116.18000030517578,116.72000122070312,91.41253662109375,77900
2011-06-14,117.81999969482422,118.66000366210938,117.81999969482422,118.22000122070312,92.58727264404297,75400
2011-06-15,117.27999877929688,117.55999755859375,115.9000015258789,116.16000366210938,90.97391510009766,79700
2011-06-16,116.19999694824219,116.9000015258789,115.54000091552734,116.37999725341797,91.14620971679688,66050
2011-06-17,117.4800033569336,117.5,116.37999725341797,116.69999694824219,91.39681243896484,58800
2011-06-20,116.33999633789062,117.55999755859375,116.31999969482422,117.36000061035156,91.91370391845703,53700
2011-06-21,117.94000244140625,119.16000366210938,117.83999633789062,118.95999908447266,93.16681671142578,132450
2011-06-22,118.66000366210938,119.26000213623047,118.19999694824219,118.26000213623047,92.61859130859375,106050
2011-06-23,116.83999633789062,117.9000015258789,116.0,117.86000061035156,92.30530548095703,260750
2011-06-24,117.31999969482422,117.36000061035156,115.80000305175781,116.0,91.29010772705078,114500
2011-06-27,116.08000183105469,117.41999816894531,115.81999969482422,116.9800033569336,92.06133270263672,77850
2011-06-28,117.4800033569336,118.5199966430664,117.36000061035156,118.4800033569336,93.24183654785156,59500
2011-06-29,119.0999984741211,119.69999694824219,118.66000366210938,119.54000091552734,94.0760269165039,125350
2011-06-30,119.94000244140625,120.83999633789062,119.81999969482422,120.68000030517578,94.97322082519531,124850
2011-07-01,120.73999786376953,122.5999984741211,120.54000091552734,122.5,96.405517578125,139550
2011-07-05,122.4000015258789,122.5999984741211,122.0,122.30000305175781,96.24810028076172,91850
2011-07-06,122.08000183105469,122.63999938964844,121.76000213623047,122.4800033569336,96.3897476196289,94850
2011-07-07,123.58000183105469,124.0999984741211,123.37999725341797,123.81999969482422,97.4443359375,195400
2011-07-08,122.4000015258789,122.9800033569336,122.0199966430664,122.9800033569336,96.78327178955078,105600
2011-07-11,121.44000244140625,121.83999633789062,120.44000244140625,120.69999694824219,94.9889144897461,92750
2011-07-12,120.45999908447266,121.41999816894531,120.16000366210938,120.16000366210938,94.56396484375,132400
2011-07-13,120.81999969482422,121.81999969482422,120.31999969482422,120.58000183105469,94.89450073242188,129700
2011-07-14,120.91999816894531,121.37999725341797,119.5199966430664,119.80000305175781,94.28063201904297,55900
2011-07-15,120.45999908447266,120.58000183105469,119.63999938964844,120.45999908447266,94.80006408691406,40350
2011-07-18,119.94000244140625,120.0199966430664,118.55999755859375,119.44000244140625,93.99735260009766,94000
2011-07-19,120.13999938964844,121.4800033569336,120.08000183105469,121.37999725341797,95.52409362792969,233300
2011-07-20,121.76000213623047,121.77999877929688,121.16000366210938,121.37999725341797,95.52409362792969,90750
2011-07-21,122.0,123.23999786376953,121.77999877929688,123.0,96.79899597167969,234250
2011-07-22,123.0,123.19999694824219,122.4000015258789,123.0999984741211,96.8777084350586,90250
2011-07-25,121.87999725341797,123.0,121.80000305175781,122.4000015258789,96.32677459716797,183650
2011-07-26,122.31999969482422,122.5,121.68000030517578,121.87999725341797,95.91757202148438,138850
2011-07-27,121.19999694824219,121.23999786376953,119.30000305175781,119.45999908447266,94.01305389404297,470300
2011-07-28,119.41999816894531,120.4800033569336,118.95999908447266,119.12000274658203,93.7454833984375,169150
2011-07-29,117.95999908447266,119.36000061035156,117.44000244140625,118.19999694824219,93.02146911621094,194600
2011-08-01,119.77999877929688,119.81999969482422,116.68000030517578,117.77999877929688,92.6909408569336,435950
2011-08-02,116.95999908447266,117.5,114.77999877929688,114.83999633789062,90.37720489501953,258400
2011-08-03,114.95999908447266,115.54000091552734,112.9800033569336,115.41999816894531,90.8336410522461,380550
2011-08-04,113.87999725341797,113.95999908447266,109.83999633789062,110.0199966430664,86.5839614868164,504200
2011-08-05,111.37999725341797,111.66000366210938,106.94000244140625,109.77999877929688,86.39505004882812,538450
2011-08-08,106.0199966430664,108.23999786376953,102.54000091552734,102.73999786376953,80.85469818115234,790300
2011-08-09,104.4000015258789,107.4000015258789,100.91999816894531,107.33999633789062,84.47483825683594,579800
2011-08-10,105.45999908447266,106.30000305175781,102.4800033569336,102.68000030517578,80.80747985839844,403100
2011-08-11,103.72000122070312,108.69999694824219,103.26000213623047,107.18000030517578,84.34890747070312,919300
2011-08-12,108.4800033569336,109.0,107.31999969482422,108.04000091552734,85.02571868896484,307200
2011-08-15,109.0999984741211,110.4000015258789,108.86000061035156,110.26000213623047,86.77283477783203,225950
2011-08-16,109.22000122070312,110.36000061035156,108.23999786376953,109.31999969482422,86.03303527832031,263800
2011-08-17,110.0,110.80000305175781,108.5999984741211,109.44000244140625,86.12750244140625,160550
2011-08-18,106.58000183105469,106.69999694824219,103.73999786376953,104.9000015258789,82.5545883178711,524000
2011-08-19,103.36000061035156,105.81999969482422,102.83999633789062,102.9000015258789,80.98062896728516,1438400
2011-08-22,105.31999969482422,105.37999725341797,102.77999877929688,102.9800033569336,81.0435791015625,246400
2011-08-23,103.5199966430664,106.58000183105469,103.0,106.54000091552734,83.84522247314453,301950
2011-08-24,106.31999969482422,108.08000183105469,106.05999755859375,108.0,84.99425506591797,151000
2011-08-25,108.72000122070312,109.18000030517578,105.62000274658203,106.37999725341797,83.71932983398438,294150
2011-08-26,105.66000366210938,108.27999877929688,104.0199966430664,107.77999877929688,84.82111358642578,197500
2011-08-29,109.33999633789062,110.95999908447266,109.23999786376953,110.91999816894531,87.292236328125,159000
2011-08-30,110.5,111.91999816894531,109.66000366210938,111.12000274658203,87.44963073730469,129900
2011-08-31,111.9800033569336,112.9000015258789,110.91999816894531,111.68000030517578,87.8903579711914,214950
2011-09-01,111.73999786376953,112.80000305175781,110.54000091552734,110.5999984741211,87.04037475585938,274900
2011-09-02,108.31999969482422,108.83999633789062,107.4000015258789,107.73999786376953,84.78963470458984,150350
2011-09-06,104.72000122070312,107.13999938964844,104.63999938964844,107.0,84.2072525024414,197950
2011-09-07,108.72000122070312,110.04000091552734,108.30000305175781,110.0199966430664,86.5839614868164,199700
2011-09-08,109.33999633789062,110.58000183105469,108.68000030517578,108.86000061035156,85.67107391357422,115650
2011-09-09,107.66000366210938,107.94000244140625,105.44000244140625,106.0,83.42024993896484,174200
2011-09-12,104.69999694824219,106.76000213623047,104.36000061035156,106.76000213623047,84.0184097290039,161350
2011-09-13,107.0999984741211,108.05999755859375,106.37999725341797,107.63999938964844,84.71090698242188,193500
2011-09-14,108.26000213623047,110.45999908447266,106.76000213623047,109.16000366210938,85.90714263916016,459000
2011-09-15,110.33999633789062,111.0999984741211,109.41999816894531,111.04000091552734,87.38665771484375,128700
2011-09-16,111.44000244140625,112.05999755859375,110.69999694824219,111.69999694824219,87.90606689453125,79000
2011-09-19,109.86000061035156,111.0999984741211,109.18000030517578,110.66000366210938,87.08763122558594,82150
2011-09-20,111.12000274658203,112.13999938964844,110.44000244140625,110.4800033569336,86.94596099853516,154550
2011-09-21,110.5999984741211,110.86000061035156,107.13999938964844,107.13999938964844,84.31744384765625,139000
2011-09-22,104.19999694824219,105.0,102.37999725341797,103.77999877929688,81.67317962646484,420500
2011-09-23,102.5999984741211,104.31999969482422,102.45999908447266,103.68000030517578,82.05305480957031,329200
2011-09-26,104.72000122070312,106.33999633789062,103.31999969482422,106.19999694824219,84.04739379882812,193850
2011-09-27,108.44000244140625,109.27999877929688,106.86000061035156,107.41999816894531,85.01290893554688,617550
2011-09-28,107.69999694824219,108.23999786376953,105.08000183105469,105.27999877929688,83.31929779052734,197300
2011-09-29,107.05999755859375,107.45999908447266,104.16000366210938,106.04000091552734,83.9207763671875,119300
2011-09-30,104.55999755859375,105.4800033569336,103.37999725341797,103.5199966430664,81.9264144897461,183300
2011-10-03,102.81999969482422,104.08000183105469,100.33999633789062,100.33999633789062,79.40974426269531,333100
2011-10-04,99.13999938964844,102.81999969482422,98.23999786376953,102.54000091552734,81.1508560180664,285650
2011-10-05,102.87999725341797,104.81999969482422,102.0,104.58000183105469,82.76532745361328,281000
2011-10-06,104.5199966430664,106.62000274658203,103.76000213623047,106.5999984741211,84.36396789550781,583800
2011-10-07,107.16000366210938,107.16000366210938,105.18000030517578,105.77999877929688,83.71497344970703,627150
2011-10-10,107.73999786376953,109.36000061035156,107.66000366210938,109.36000061035156,86.5482406616211,168200
2011-10-11,108.76000213623047,109.72000122070312,108.5999984741211,109.31999969482422,86.51658630371094,663200
2011-10-12,110.27999877929688,111.5999984741211,110.0,110.31999969482422,87.30799865722656,509150
2011-10-13,109.69999694824219,110.44000244140625,108.9000015258789,110.16000366210938,87.1813735961914,364000
2011-10-14,111.5,112.05999755859375,110.91999816894531,111.9800033569336,88.62173461914062,423450
2011-10-17,111.4800033569336,111.5999984741211,109.63999938964844,109.87999725341797,86.95976257324219,309650
2011-10-18,109.83999633789062,112.83999633789062,109.0,112.08000183105469,88.70088195800781,259100
2011-10-19,111.83999633789062,112.4800033569336,110.4000015258789,110.68000030517578,87.5928726196289,107900
2011-10-20,111.0,111.4800033569336,109.5999984741211,111.18000030517578,87.98860168457031,68200
2011-10-21,112.5,113.41999816894531,112.23999786376953,113.31999969482422,89.68221282958984,87200
